what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936461153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936461219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1508936461251
started,bundle,it.eng.spagobi.meta.generator,4.1.0,"it.eng.spagobi.meta.generator",1508936462392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936464066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936474401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936478076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936484804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936486209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936486284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1508936486329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936491442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936497150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936503562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936510932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936512224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936512298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1508936512331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936517674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936523489
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936523580
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936523667
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936523728
activated,view,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core.views.ResourceNavigator",1508936528002
started,bundle,it.eng.spagobi.meta.querybuilder,4.1.0,"it.eng.spagobi.meta.querybuilder",1508936530703
started,bundle,it.eng.spagobi.server.services.api,4.1.0,"it.eng.spagobi.server.services.api",1508936532523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936532541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936533098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936533113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936533481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936533534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936535737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936535753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936536053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936536087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936543074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936543111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936544196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936544212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936545593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936546431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936774574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936779371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936793045
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936794508
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936794665
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1508936794740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936796419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936819247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936820398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936833363
activated,view,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core.views.ResourceNavigator",1508936834749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936836138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936845256
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1508936846707
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1508936849240
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1508936849333
started,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1508936850604
started,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml",1508936851878
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1508936852306
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1508936852534
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1508936852662
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1508936852885
started,bundle,org.hibernate.eclipse,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse",1508936857921
started,bundle,org.hibernate.eclipse.mapper,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.mapper",1508936857922
started,bundle,org.jboss.tools.common.text.xml,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.text.xml",1508936858097
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1508936858850
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1508936859065
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1508936859987
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1508936860232
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1508936860354
opened,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1508936860424
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1508936860683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936860880
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1508936862113
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1508936863884
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1508936865072
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1508936865442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936868352
activated,view,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core.views.ResourceNavigator",1508936869720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936870788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936870962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508936871021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1508936894196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1508936894724
activated,perspective,it.eng.spagobi.studio.core,,"it.eng.spagobi.studio.core.perspectives.SpagoBIPerspective",1509363963906
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1509363963907
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1509363963908
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1509363963909
started,bundle,com.teradata.datatools.dtp.catalog,13.11.0.201105251120,"com.teradata.datatools.dtp.catalog",1509363963909
started,bundle,com.teradata.datatools.util,13.11.0.201105251120,"com.teradata.datatools.util",1509363963909
started,bundle,com.teradata.datatools.util.logging,13.0.0.201105251120,"com.teradata.datatools.util.logging",1509363963910
started,bundle,it.eng.spagobi.meta.editor,4.1.0,"it.eng.spagobi.meta.editor",1509363963910
started,bundle,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core",1509363963910
started,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb",1509363963910
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1509363963910
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1509363963910
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1509363963911
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1509363963911
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1509363963911
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1509363963911
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1509363963911
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1509363963911
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1509363963911
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1509363963911
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1509363963911
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1509363963911
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1509363963911
started,bundle,org.eclipse.datatools.connectivity,1.2.7.v201302060508,"org.eclipse.datatools.connectivity",1509363963911
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.103.v201212070447,"org.eclipse.datatools.connectivity.apache.derby",1509363963911
