what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1509363963926
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1509363963926
started,bundle,org.jboss.tools.common,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common",1509363963926
started,bundle,org.jboss.tools.common.model,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model",1509363963926
started,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1509363963926
started,bundle,org.jboss.tools.hibernate.xml,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.xml",1509363963926
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110124-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1509363963926
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit",1509363963926
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110419-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1509363963926
os,sysinfo,,,"win32",1509363963926
arch,sysinfo,,,"x86_64",1509363963926
ws,sysinfo,,,"win32",1509363963926
locale,sysinfo,,,"pt_BR",1509363963926
processors,sysinfo,,,"4",1509363963926
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509363963926
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1509363963926
java.specification.name,sysinfo,,,"Java Platform API Specification",1509363963926
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509363963926
java.specification.version,sysinfo,,,"1.6",1509363963926
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1509363963926
java.version,sysinfo,,,"1.6.0_45",1509363963926
java.vm.info,sysinfo,,,"mixed mode",1509363963926
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1509363963926
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509363963926
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1509363963926
java.vm.specification.version,sysinfo,,,"1.0",1509363963926
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1509363963926
java.vm.version,sysinfo,,,"20.45-b01",1509363963926
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20110318-1700,"org.eclipse.team.svn.revision.graph",1509363963973
started,bundle,it.eng.spagobi.studio.utils,4.1.0,"it.eng.spagobi.studio.utils",1509363964174
activated,view,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core.views.ResourceNavigator",1509363964943
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1509363964943
started,bundle,it.eng.spagobi.commons,1.0.0,"it.eng.spagobi.commons",1509363971623
started,bundle,it.eng.spagobi.meta.model,4.1.0,"it.eng.spagobi.meta.model",1509363971671
started,bundle,org.hamcrest.core,1.1.0.v20090501071000,"org.hamcrest.core",1509363971756
started,bundle,org.eclipse.emf.edit,2.8.0.v20130125-0826,"org.eclipse.emf.edit",1509363972025
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20130125-0826,"org.eclipse.emf.common.ui",1509363972041
started,bundle,org.eclipse.emf.edit.ui,2.8.0.v20130125-0826,"org.eclipse.emf.edit.ui",1509363972072
started,bundle,it.eng.spagobi.meta.edit,4.1.0,"it.eng.spagobi.meta.edit",1509363972103
opened,editor,it.eng.spagobi.meta.editor,4.1.0,"it.eng.spagobi.meta.editor.multi.SpagoBIModelEditor",1509363973226
