what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.birt.report.model.adapter.oda,4.2.1.v20120820,"org.eclipse.birt.report.model.adapter.oda",1508073497555
stopped,bundle,org.eclipse.birt.report.model,4.2.1.v201209121206,"org.eclipse.birt.report.model",1508073497555
stopped,bundle,org.eclipse.birt.core,4.2.1.v201209121203,"org.eclipse.birt.core",1508073497555
stopped,bundle,org.eclipse.birt.report.data.bidi.utils.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.bidi.utils.ui",1508073497555
stopped,bundle,org.eclipse.birt.report.data.bidi.utils,4.2.1.v20120820,"org.eclipse.birt.report.data.bidi.utils",1508073497555
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1508073497555
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1508073497555
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1508073497555
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1508073497555
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1508073497555
stopped,bundle,org.eclipse.mylyn.java.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.ui",1508073497555
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1508073497555
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.2.v201102072310,"org.eclipse.jpt.eclipselink.core",1508073497555
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1508073497555
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1508073497663
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1508073497663
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1508073497663
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1508073497663
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1508073497663
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1508073497663
