what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508151518166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508151527036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152476149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152479875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152481521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152481821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152483991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152484107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152485023
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1508152487024
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1508152488178
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1508152488240
stopped,bundle,cbg.article.treeviewer,1.0.0,"cbg.article.treeviewer",1508152488610
stopped,bundle,it.eng.spagobi.studio.core,4.1.0,"it.eng.spagobi.studio.core",1508152488610
stopped,bundle,it.eng.spagobi.studio.console,4.1.0,"it.eng.spagobi.studio.console",1508152488610
stopped,bundle,org.eclipse.birt.report.debug.ui,4.2.1.v20120820,"org.eclipse.birt.report.debug.ui",1508152488610
stopped,bundle,org.eclipse.birt.report.designer.ui.preview.web,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.preview.web",1508152488610
stopped,bundle,org.eclipse.birt.report.viewer,4.2.1.v201209071804,"org.eclipse.birt.report.viewer",1508152488610
stopped,bundle,com.teradata.datatools.dependencies.ui,13.0.0.201105251120,"com.teradata.datatools.dependencies.ui",1508152488610
stopped,bundle,com.teradata.datatools.dtp.compareview,13.11.0.201105251120,"com.teradata.datatools.dtp.compareview",1508152488610
stopped,bundle,com.teradata.datatools.dtp.find,13.10.0.201105251120,"com.teradata.datatools.dtp.find",1508152488610
stopped,bundle,com.teradata.datatools.dtp.copycompare,13.11.0.201105251120,"com.teradata.datatools.dtp.copycompare",1508152488610
stopped,bundle,com.teradata.datatools.dependencies,13.0.0.201105251120,"com.teradata.datatools.dependencies",1508152488610
stopped,bundle,com.teradata.datatools.jxsp,13.11.0.201105251120,"com.teradata.datatools.jxsp",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools.plan.preferences,13.0.0.201105251120,"com.teradata.datatools.dtp.sqltools.plan.preferences",1508152488610
stopped,bundle,com.teradata.datatools.sqldev.dialogs,13.11.0.201105251120,"com.teradata.datatools.sqldev.dialogs",1508152488610
stopped,bundle,com.teradata.datatools.xsltmanager.wizards,13.2.0.201105251120,"com.teradata.datatools.xsltmanager.wizards",1508152488610
stopped,bundle,com.teradata.datatools.sqldev.viewparts,13.11.0.201105251120,"com.teradata.datatools.sqldev.viewparts",1508152488610
stopped,bundle,com.teradata.datatools.dtp.dse.ui,13.11.0.201105251120,"com.teradata.datatools.dtp.dse.ui",1508152488610
stopped,bundle,com.teradata.datatools.dtp.fastload,13.11.0.201105251120,"com.teradata.datatools.dtp.fastload",1508152488610
stopped,bundle,com.teradata.datatools.dtp.fastexport,13.10.0.201105251120,"com.teradata.datatools.dtp.fastexport",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools.resultview,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.resultview",1508152488610
stopped,bundle,com.teradata.datatools.sqldev.history,13.11.0.201105251120,"com.teradata.datatools.sqldev.history",1508152488610
stopped,bundle,com.teradata.datatools.teradataproject,13.11.0.201105251120,"com.teradata.datatools.teradataproject",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools.ui,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.ui",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools.plan,13.10.0.201105251120,"com.teradata.datatools.dtp.sqltools.plan",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools.result,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.result",1508152488610
stopped,bundle,com.teradata.datatools.dtp.xsd,13.2.0.201105251120,"com.teradata.datatools.dtp.xsd",1508152488610
stopped,bundle,com.teradata.datatools.dtp.sqltools,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools",1508152488610
stopped,bundle,com.teradata.datatools.xsltmanager,13.1.0.201105251120,"com.teradata.datatools.xsltmanager",1508152488610
stopped,bundle,com.teradata.datatools.dtp.teradataview,13.11.0.201105251120,"com.teradata.datatools.dtp.teradataview",1508152488610
stopped,bundle,com.teradata.datatools.dtp.util,13.2.0.201105251120,"com.teradata.datatools.dtp.util",1508152488800
stopped,bundle,com.teradata.datatools.sqldev.models,13.11.0.201105251120,"com.teradata.datatools.sqldev.models",1508152488869
stopped,bundle,com.teradata.datatools.dtp.catalog,13.11.0.201105251120,"com.teradata.datatools.dtp.catalog",1508152488869
stopped,bundle,com.teradata.datatools.dtp.connectivity.db.teradata,13.11.0.201105251120,"com.teradata.datatools.dtp.connectivity.db.teradata",1508152488870
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1508152488870
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1508152488870
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v201107221506,"org.eclipse.datatools.enablement.postgresql.ui",1508152488870
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sqlite.ui",1508152488871
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1508152488872
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1508152488872
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.jpt.ui",1508152488872
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1508152488872
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.2.v201211200622,"org.eclipse.datatools.connectivity.db.generic.ui",1508152488872
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui",1508152488872
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201107221459,"org.eclipse.datatools.connectivity.apache.derby.ui",1508152488872
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1508152488873
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111204,"org.eclipse.datatools.enablement.sybase.asa.ui",1508152488873
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1508152488873
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090452,"org.eclipse.datatools.enablement.sybase.ui",1508152488874
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.2.v201212120623,"org.eclipse.datatools.sqltools.data.ui",1508152488874
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.101.v201212070447,"org.eclipse.datatools.connectivity.sqm.server.ui",1508152488874
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.3.v201211200616,"org.eclipse.datatools.sqltools.ddlgen.ui",1508152488874
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1508152488875
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1508152488875
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1508152488875
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.3.v201211200616,"org.eclipse.datatools.sqltools.routineeditor.ui",1508152488875
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1508152488875
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.5.v201212120623,"org.eclipse.datatools.sqltools.sqlbuilder",1508152488876
